tweet,sarcasm,sentiment,dialect
يعني  احزاب اسلامية فقط هي من تصوت على مسودة الدستور الان وان  عضو رفضوا اللعبة من الاصل والاحتياطي,FALSE,NEG,msa
    اكيد لم ترى تقرير الصندوق الدولي عن الجزائر و صعود وتيرة النمو في الجزائر عكس المغرب غوغل ,FALSE,NEU,msa
  هل تؤيد تقديم الإختبارات النهائيةوتكون في شهر شعبان بدلاً من شهر رمضان ؟نعمرتويتمنشنلامفضلةالتصويت مرتبط بحسا,FALSE,NEU,msa
ياسر أبو عمّار في سياسةفيدين علي الجزيره غيّرت موقفي من حزب النور بسبب مواقفه المخزية مع الرّئيس محمدمرسي,FALSE,NEG,egypt
 بتغنيلها يا بنت الجيرانِ تبع رامي عياش؟؟ مغروم شكلك لشوشتك ,FALSE,NEU,levant
تقرير  غزة  تحت شعار إنهاء الإنقسام المعاهد الأزهرية تحيى ذكرى المولد النبوي الشريف محمد أبو حطب  ,FALSE,NEU,msa
مجلسالأمن يصوت بالإجماع على مشروعقرار حول نشر مراقبيندوليين في حلبفرنسا روسيا ,FALSE,NEU,msa
حملة هيلاري تفجر موضوع تواطؤ فريق ترامب مع موسكو من جديد  ,FALSE,NEU,msa
رئيس مجلس الوزراء كلي ثقة بحرص الناخبين والناخبات على الالتزام بالاشتراطات الصحية حتى بعد نهاية العملية الانتخابية وأن تتم مظاهر الاحتفال عبر الاتصال وليس التجمع ,FALSE,POS,msa
"حق شهدائنا يضيع بشكل منظم نظامنا القضائي عاجز عن القصاص والجهات التشريعية والتنفيذية لم تدعمه، ومحاسبة كل من قصر في جمع الأدلة ضرورة",FALSE,NEG,msa
قوانين أي مرحلة إنتخابية أهم مليون مرة من المرحلة نفسها بمرشحينها وكل المراحل اللي بعد الثورة إتلعب في أساس قوانينها لتدبير النتيجة باطل,FALSE,NEG,egypt
ما فيه إمكانيه تقربون المذيع والمذيعه بالأخبار اكثر من بعض مرره بعيدين بشكل يشتت الانتباه  ,TRUE,NEG,gulf
  كل ما نفعلهُ هو التفكير بالمَشاعر التي نخفيها  جستن بيبر,FALSE,NEU,msa
دفع إيهام الاضطراب عن آيات الكتابويليه منع جواز المجازللشيخ العلامة الشنقيطيمعرضالكويتالدوليللكتابالسعر ,FALSE,NEU,msa
لن تسكتوا صوت الآذان الله اكبر فلسطين حسبي الله عليكى اسرائيل ,FALSE,NEG,msa
تبارك الرحمن ,FALSE,POS,msa
أوبر بات محظوراً في الدنمارك أيضاً ,FALSE,NEU,msa
إسرائيل تطلق اسم بيريز على مفاعلها النووى  ,FALSE,NEU,msa
النداءالأخيرحلبتبادستبقىحلبوتلك الأيام نداولها بين الناسصدق الله العظيماجلاء بعض المدنيين,FALSE,NEG,levant
فيه ناس بتبعتلي رسائل عتاب رقيقة جداً والله يا جماعة أنا ما عنديش أي نية أكون كاهن ولا ملاك وبقول للخروف يا خروف في وشه ومش هتغير,TRUE,NEG,egypt
طبيعي لأنهم في الخلف ,TRUE,NEG,egypt
كلمة صاحب السمو الأميرالوالد الشيخ حمد بن خليفة آل ثاني خلال مراسم تأبين زعيم كوبا الراحل فيديل كاسترو في كوبا,FALSE,NEU,msa
الإصلاح يدعو المجتمع الدولي لإسناد الحكومة الشرعية في كشف ومحاصرة بؤر الارهاب يمنشبابالفضائية  اليمن,FALSE,NEU,msa
مبسوط من نفسي لاني صرت أعرف كيف اصبر وأنا مخبي كلام كبير بقلبي ولا احتاج أحد يسمعنيكلناااالدلماني,FALSE,POS,msa
البرلمان العربي يطالب المجتمع الدولي برفض تصريحات إيران العدوانيةاطلقواسراحالمعتقلينفياليمنالغدالمشرق,FALSE,NEU,msa
  هاذي النبتة طلعت محل م ماتو جنود بريطانيا وقت الحرب عشان كل سنة لازم يلبسوها ك ذكرى,FALSE,NEU,msa
لا ينكر أحد ضرورة إجراء إصلاحات شاملة بالقضاء سواء فى كيفية التعيين فى البداية وحتى كيفية المحاسبة داخل القضاءلهذا تقدم,FALSE,NEU,msa
ويندوز  بمساحة تخزينية أقل من أنظمة مايكروسوفت السابقة ,FALSE,NEU,msa
لودهجنانإتجنن لما تشوف واحد بيعاكس واحده روح اعمل اخوها,FALSE,NEU,egypt
"يبدولي انه ما كان عندكم مادة المكتبة  ضاع عليك نص عمرك، اكثر مادة مفيدة درستها في حياتي   ",FALSE,NEG,msa
واحدة في دفعتي لسه شايفينها من شهر مع واحد كان واعدها هيخطبها و كده  من يومين تلاتة لقيناه خطب واحدة غيرها و هي مشت مع واحد جديد  ,FALSE,NEU,egypt
ها علاش روسيا صفحت لتركيا و تنازلت عن حقها في قضية إسقاط الطائرة روخوي و مقتل قائدها,FALSE,NEU,msa
صدور قانون تشكيل الأحزاب دون أي حوار ونفس الحال بـالنسبة لقانون مباشرة الحياة السياسية يقلص مضمون أي حوار وطني ويفقده جانب كبير من مصداقيته,FALSE,NEG,msa
ما كل هذه الأعداد انا مبهور عجلة ورا يا مرسي وإلا هندخل في مرحلة وا كرساه,FALSE,NEU,egypt
ريكي مارتن بيقلب شباب و احنا قاعدين,TRUE,NEG,egypt
لافروف حقوق الإنسان ليست وسيلة لتحقيق المصالح الخاصة    ,FALSE,NEU,msa
  ميسي عنده منتخب قوي وعناصر خرافيه بس هو يخذلهم   ,FALSE,NEG,egypt
  احلم دوما أن اكون  الأفضل بين الجميع   لذا اجمع البوكيمون   سلاحي المنيع  بوكيمون سأجمعها الان  ,FALSE,POS,msa
مع الانقلاب الدموى هزيمة دموية لمنتخب مصر بالستة من يقتل الستات فى الشوارع تقتله غانا بالستات فى التصفيات,TRUE,NEG,egypt
هلتتزوجوحدهتكشفوجهها لو كل واحد عايز يتجوز سأل السؤال ده البلد كلها هتبات في الشارع عادلامام,TRUE,NEU,egypt
  مع زيت الكثافه وداعا للقشرة والصلع والتقصف والفراغات والشعر الخشنيستعمل للدقن والشنب وشعر الراسللطلب وتس فقط,FALSE,NEU,msa
             تبا جدار الصامتين          خطبة الشيخ احمدالقطان عن حماة ١٩٨٢وكأنها تتحدث عن حلب ٢٠١٦,FALSE,NEU,msa
ملوك الاناقه والفخامة طبعاا قميص غوتشي لابس تاي تاي ,FALSE,NEU,egypt
شوقي  ولد الهدى فالكائنات ضياء وفم الزمان تبسم وثناء اللهم صلي وسلم على سيدنا محمد وعلى اله وصحبه وسلم بكفيحصار اضبطواشركاءالمخلوع,FALSE,POS,egypt
هل تعتقد أن الأسد يصدق ما يقوله؟آرانيوز سوريا بشارالأسد ,FALSE,NEU,msa
الفجوة تزداد بين الشعب وحكامه لا بد من استجابة حاسمة وواضحة لمطالب الثورة,FALSE,NEG,msa
بعد اعتذاره عن حضور نوبل  بوب ديلان في السويد نيسان المقبل ,FALSE,NEU,msa
"سواء مختلطه او مُش مختلطه باقي عليها ٣ ايام ، لا تنسوا ماذالوالمدارسمختلطه",FALSE,NEU,msa
لا أهاجم مرسي لأني أستكثر عليه الرئاسة بل لأنه كذاب ومخلف لوعوده وفي رقبته دماء شبابلا أسميكم خرفانا فحتى الخروف يستحي أن يدافع عن كذاب,TRUE,NEG,msa
عاجل  اندلاع مواجهات بين شبان وقوات الاحتلال في بلدة عنبتا شرق طولكرم قبل قليلفلسطين,FALSE,NEG,msa
مايمرروهمهما عملوا الدستور ده مش هيعيشلأنه ولد ميتا وبني على باطل وسيقود إلى باطلدي قناعتي ومؤمن بيها,TRUE,NEG,egypt
قاربت السنه علي ابشع مجزرة في التاريخ الانساني فضاعتصامرابعة و العين مليئة بالحسرة و يمزجها الامل و الصبر علي,FALSE,NEG,msa
قطر الدولة الوحيدة في العالم لها سفير في غزة وأميرها الحاكم الوحيد الذي جرم إسرائيل وحملها مسؤولية العدوان بينما مسوخكم جرّموا حماس,TRUE,NEG,msa
الرئيس الحريري يستقبل وزير خارجية كندا في بيت الوسط ويولم على شرفه ,FALSE,NEU,msa
 إلا أن تركيز السلطات التشريعية والتنفيذية بين يدي الرئيس مرفوض ويثير المزيد من المخاوف بشأن احتكار السلطة من جانب فصيل واحد,FALSE,NEG,msa
  فيه بعض الطلبات أتتني لترجمة مناظرة هيلاري كلنتون وترامب اللي كانت اليوم وصعب ترجمتها كاملة لكن هل تؤيد ترجمة بعض المقاطع منه,FALSE,NEU,msa
رضاك يارب كلمتينوبس,FALSE,NEU,egypt
وغاب عني وفراقه حبيبي شيء تآني عذاب مش بآلكلام احكيه اليسا ,FALSE,POS,levant
احسن ميلف فى مصر فيفيعبدهالامالمثالية,TRUE,NEG,egypt
اللهم الاهلي بطلا لكأس مصر,FALSE,POS,msa
وصول الثوار لميدان التحرير احد اكبر علامات اسقاط الانقلاب والعلامات الكبرى والاخرى قادمة مع قادم الايام,FALSE,NEU,msa
يحيطك دائما بما يشغلك فضيحةالمحلة مرتضىسما ابلهفاهيتا الخ يتغير الزمن ولا يتغيرون يلهونك بقنابل الدخانليطبخ برواقه الله غالب,FALSE,NEG,egypt
القوات البرية السعودية والقوات الفرنسية الخاصة تؤديان التمرين المشترك سانتول ,FALSE,NEU,msa
  الاهداف مع المنتخب في المباريات الرسمية كريستيانو  بيليه  الظاهرة  سواريز  ميسي  مارادونا  نيمار ,FALSE,NEU,msa
صورة مسربة لـ ويندوز فون  توضح شكل الأيقونات الرئيسية ,FALSE,NEU,msa
واشنطن تحدد أسماء ضباط سوريين يجب ملاحقتهم لارتكابهم جرائم حرب ,FALSE,NEG,msa
  مافيه اي عذر لمايكرو ويندوز  مٌعرب وفي الاكسبوكس لا عربوا فورزا  كتسكيته لنا  الى  حصريات نزلت وماتعربت,FALSE,NEG,gulf
