tweet,sarcasm,sentiment,dialect
شاهد زينة آخر عيد ميلاد لاوباما في البيت الأبيض أميركا باراك_أوباما الولايات_المتحدة أعياد عيد الميلاد,FALSE,POS,msa
وش فائدة فلسطين و القدس والـ فلسطينيين في المذهب الرافضي والمجوسي هذولا اللي يغررون بكم ويتاجرون بقضيتكم وارض 6,FALSE,NEG,gulf
اليمنية مجلس الوزراء السعودي ضرورة وضع حد للممارسات الميليشيا وأعوانهم 1 التحالف_العربي_سند_اليمن,FALSE,NEU,msa
يعني 4 احزاب اسلامية فقط هي من تصوت على مسودة الدستور الان وان 65 عضو رفضوا اللعبة من الاصل والاحتياطي,FALSE,NEG,msa
_ 43655916 اكيد لم ترى تقرير الصندوق الدولي عن الجزائر و صعود وتيرة النمو في الجزائر عكس المغرب غوغل,FALSE,NEU,msa
_31 هل تؤيد تقديم الإختبارات النهائيةوتكون في شهر شعبان بدلاً من شهر رمضان ؟نعم رتويت منشنلا مفضلةالتصويت مرتبط بحسا,FALSE,NEU,msa
ياسر أبو عمّار في سياسة_في_دين علي الجزيره غيّرت موقفي من حزب النور بسبب مواقفه المخزية مع الرّئيس محمد_مرسي,FALSE,NEG,egypt
11 بتغنيلها يا بنت الجيرانِ تبع رامي عياش؟؟ مغروم شكلك لشوشتك,FALSE,NEU,levant
تقرير غزة تحت شعار إنهاء الإنقسام المعاهد الأزهرية تحيى ذكرى المولد النبوي الشريف محمد أبو حطب 312,FALSE,NEU,msa
مجلس_الأمن يصوت بالإجماع على مشروع_قرار حول نشر مراقبين_دوليين في حلب فرنسا روسيا 0,FALSE,NEU,msa
حملة هيلاري تفجر موضوع تواطؤ فريق ترامب مع موسكو من جديد 3,FALSE,NEU,msa
رئيس مجلس الوزراء كلي ثقة بحرص الناخبين والناخبات على الالتزام بالاشتراطات الصحية حتى بعد نهاية العملية الانتخابية وأن تتم مظاهر الاحتفال عبر الاتصال وليس التجمع 855,FALSE,POS,msa
"حق شهدائنا يضيع بشكل منظم نظامنا القضائي عاجز عن القصاص والجهات التشريعية والتنفيذية لم تدعمه، ومحاسبة كل من قصر في جمع الأدلة ضرورة",FALSE,NEG,msa
قوانين أي مرحلة إنتخابية أهم مليون مرة من المرحلة نفسها بمرشحينها وكل المراحل اللي بعد الثورة إتلعب في أساس قوانينها لتدبير النتيجة باطل,FALSE,NEG,egypt
ما فيه إمكانيه تقربون المذيع والمذيعه بالأخبار اكثر من بعض مرره بعيدين بشكل يشتت الانتباه,TRUE,NEG,gulf
كل ما نفعلهُ هو التفكير بالمَشاعر التي نخفيها جستن بيبر,FALSE,NEU,msa
دفع إيهام الاضطراب عن آيات الكتابويليه منع جواز المجازللشيخ العلامة الشنقيطي معرض_الكويت_الدولي_للكتاب السعر 105,FALSE,NEU,msa
لن تسكتوا صوت الآذان الله اكبر فلسطين حسبي الله عليكى اسرائيل 01,FALSE,NEG,msa
تبارك الرحمن 7,FALSE,POS,msa
أوبر بات محظوراً في الدنمارك أيضاً,FALSE,NEU,msa
إسرائيل تطلق اسم بيريز على مفاعلها النووى 3749 17,FALSE,NEU,msa
النداء_الأخير حلب_تباد ستبقى_حلب وتلك الأيام نداولها بين الناس صدق الله العظيماجلاء بعض المدنيين 953,FALSE,NEG,levant
فيه ناس بتبعتلي رسائل عتاب رقيقة جداً والله يا جماعة أنا ما عنديش أي نية أكون كاهن ولا ملاك وبقول للخروف يا خروف في وشه ومش هتغير,TRUE,NEG,egypt
طبيعي لأنهم في الخلف,TRUE,NEG,egypt
كلمة صاحب السمو الأمير_الوالد الشيخ حمد بن خليفة آل ثاني خلال مراسم تأبين زعيم كوبا الراحل فيديل كاسترو في كوبا 07,FALSE,NEU,msa
الإصلاح يدعو المجتمع الدولي لإسناد الحكومة الشرعية في كشف ومحاصرة بؤر الارهاب يمن_شباب_الفضائية اليمن,FALSE,NEU,msa
مبسوط من نفسي لاني صرت أعرف كيف اصبر وأنا مخبي كلام كبير بقلبي ولا احتاج أحد يسمعني كلنا_ااالدلماني5,FALSE,POS,msa
البرلمان العربي يطالب المجتمع الدولي برفض تصريحات إيران العدوانية 70 اطلقوا_سراح_المعتقلين_في_اليمن الغد_المشرق,FALSE,NEU,msa
06 4 هاذي النبتة طلعت محل م ماتو جنود بريطانيا وقت الحرب عشان كل سنة لازم يلبسوها ك ذكرى,FALSE,NEU,msa
لا ينكر أحد ضرورة إجراء إصلاحات شاملة بالقضاء سواء فى كيفية التعيين فى البداية وحتى كيفية المحاسبة داخل القضاءلهذا تقدم,FALSE,NEU,msa
ويندوز 10 بمساحة تخزينية أقل من أنظمة مايكروسوفت السابقة 526,FALSE,NEU,msa
لو_ده_جنان_إتجنن لما تشوف واحد بيعاكس واحده روح اعمل اخوها,FALSE,NEU,egypt
"يبدولي انه ما كان عندكم مادة المكتبة ضاع عليك نص عمرك، اكثر مادة مفيدة درستها في حياتي 3",FALSE,NEG,msa
واحدة في دفعتي لسه شايفينها من شهر مع واحد كان واعدها هيخطبها و كده من يومين تلاتة لقيناه خطب واحدة غيرها و هي مشت مع واحد جديد,FALSE,NEU,egypt
ها علاش روسيا صفحت لتركيا و تنازلت عن حقها في قضية إسقاط الطائرة روخوي و مقتل قائدها,FALSE,NEU,msa
صدور قانون تشكيل الأحزاب دون أي حوار ونفس الحال بـالنسبة لقانون مباشرة الحياة السياسية يقلص مضمون أي حوار وطني ويفقده جانب كبير من مصداقيته,FALSE,NEG,msa
ما كل هذه الأعداد انا مبهور عجلة ورا يا مرسي وإلا هندخل في مرحلة وا كرساه,FALSE,NEU,egypt
ريكي مارتن بيقلب شباب و احنا قاعدين,TRUE,NEG,egypt
لافروف حقوق الإنسان ليست وسيلة لتحقيق المصالح الخاصة 564,FALSE,NEU,msa
8_ ميسي عنده منتخب قوي وعناصر خرافيه بس هو يخذلهم 17,FALSE,NEG,egypt
777 احلم دوما أن اكون الأفضل بين الجميع لذا اجمع البوكيمون سلاحي المنيع بوكيمون سأجمعها الان,FALSE,POS,msa
مع الانقلاب الدموى هزيمة دموية لمنتخب مصر بالستة من يقتل الستات فى الشوارع تقتله غانا بالستات فى التصفيات,TRUE,NEG,egypt
هل_تتزوج_وحده_تكشف_وجهها لو كل واحد عايز يتجوز سأل السؤال ده البلد كلها هتبات في الشارع عادل_امام,TRUE,NEU,egypt
_ مع زيت الكثافه وداعا للقشرة والصلع والتقصف والفراغات والشعر الخشنيستعمل للدقن والشنب وشعر الراسللطلب وتس فقط0558945822,FALSE,NEU,msa
تبا جدار الصامتين خطبة الشيخ احمدالقطان عن حماة ١٩٨٢وكأنها تتحدث عن حلب ٢٠١٦ 18,FALSE,NEU,msa
ملوك الاناقه والفخامة طبعاا قميص غوتشي لابس تاي تاي 619,FALSE,NEU,egypt
شوقي ولد الهدى فالكائنات ضياء وفم الزمان تبسم وثناء اللهم صلي وسلم على سيدنا محمد وعلى اله وصحبه وسلم بكفي_حصار اضبطوا_شركاء_المخلوع,FALSE,POS,egypt
هل تعتقد أن الأسد يصدق ما يقوله؟ آرانيوز سوريا بشار_الأسد 47 054,FALSE,NEU,msa
الفجوة تزداد بين الشعب وحكامه لا بد من استجابة حاسمة وواضحة لمطالب الثورة,FALSE,NEG,msa
بعد اعتذاره عن حضور نوبل بوب ديلان في السويد نيسان المقبل 566 33510,FALSE,NEU,msa
"سواء مختلطه او مُش مختلطه باقي عليها ٣ ايام ، لا تنسوا ماذا_لو_المدارس_مختلطه",FALSE,NEU,msa
لا أهاجم مرسي لأني أستكثر عليه الرئاسة بل لأنه كذاب ومخلف لوعوده وفي رقبته دماء شبابلا أسميكم خرفانا فحتى الخروف يستحي أن يدافع عن كذاب,TRUE,NEG,msa
عاجل اندلاع مواجهات بين شبان وقوات الاحتلال في بلدة عنبتا شرق طولكرم قبل قليل فلسطين,FALSE,NEG,msa
مايمرروهمهما عملوا الدستور ده مش هيعيشلأنه ولد ميتا وبني على باطل وسيقود إلى باطلدي قناعتي ومؤمن بيها,TRUE,NEG,egypt
قاربت السنه علي ابشع مجزرة في التاريخ الانساني فض_اعتصام_رابعة و العين مليئة بالحسرة و يمزجها الامل و الصبر علي,FALSE,NEG,msa
قطر الدولة الوحيدة في العالم لها سفير في غزة وأميرها الحاكم الوحيد الذي جرم إسرائيل وحملها مسؤولية العدوان بينما مسوخكم جرّموا حماس,TRUE,NEG,msa
الرئيس الحريري يستقبل وزير خارجية كندا في بيت الوسط ويولم على شرفه 700,FALSE,NEU,msa
4 إلا أن تركيز السلطات التشريعية والتنفيذية بين يدي الرئيس مرفوض ويثير المزيد من المخاوف بشأن احتكار السلطة من جانب فصيل واحد,FALSE,NEG,msa
فيه بعض الطلبات أتتني لترجمة مناظرة هيلاري كلنتون وترامب اللي كانت اليوم وصعب ترجمتها كاملة لكن هل تؤيد ترجمة بعض المقاطع منه,FALSE,NEU,msa
رضاك يارب كلمتين_وبس,FALSE,NEU,egypt
وغاب عني وفراقه حبيبي شيء تآني عذاب مش بآلكلام احكيه اليسا,FALSE,POS,levant
احسن ميلف فى مصر فيفي_عبده_الام_المثالية,TRUE,NEG,egypt
اللهم الاهلي بطلا لكأس مصر,FALSE,POS,msa
وصول الثوار لميدان التحرير احد اكبر علامات اسقاط الانقلاب والعلامات الكبرى والاخرى قادمة مع قادم الايام,FALSE,NEU,msa
يحيطك دائما بما يشغلك فضيحة_المحلة مرتضى_سما ابله_فاهيتا الخ يتغير الزمن ولا يتغيرون يلهونك بقنابل الدخانليطبخ برواقه الله غالب,FALSE,NEG,egypt
القوات البرية السعودية والقوات الفرنسية الخاصة تؤديان التمرين المشترك سانتول 217,FALSE,NEU,msa
